代码,日期,收盘价,rf
708,2002/1/4,5.3,0.000054
708,2002/1/7,5.25,0.000054
708,2002/1/8,5.23,0.000054
708,2002/1/9,5.28,0.000054
708,2002/1/10,5.27,0.000054
708,2002/1/11,5.09,0.000054
708,2002/1/14,4.92,0.000054
708,2002/1/15,4.9,0.000054
708,2002/1/16,5.01,0.000054
708,2002/1/17,4.77,0.000054
708,2002/1/18,4.67,0.000054
708,2002/1/21,4.7,0.000054
708,2002/1/22,4.74,0.000054
708,2002/1/23,5.08,0.000054
708,2002/1/24,5,0.000054
708,2002/1/25,5.02,0.000054
708,2002/1/28,4.63,0.000054
708,2002/1/29,4.9,0.000054
708,2002/1/30,5.04,0.000054
708,2002/1/31,5.21,0.000054
708,2002/2/1,5.06,0.000054
708,2002/2/4,5.21,0.000054
708,2002/2/5,5.3,0.000054
708,2002/2/6,5.07,0.000054
708,2002/2/7,5.15,0.000054
708,2002/2/8,5.12,0.000054
708,2002/2/25,5.25,0.000047
708,2002/2/26,5.28,0.000047
708,2002/2/27,5.27,0.000047
708,2002/2/28,5.14,0.000047
708,2002/3/1,5.02,0.000047
708,2002/3/4,5.14,0.000047
708,2002/3/5,5.22,0.000047
708,2002/3/6,5.26,0.000047
708,2002/3/7,5.46,0.000047
708,2002/3/8,5.62,0.000047
708,2002/3/11,5.67,0.000047
708,2002/3/12,5.54,0.000047
708,2002/3/13,5.44,0.000047
708,2002/3/14,5.62,0.000047
708,2002/3/15,5.35,0.000047
708,2002/3/18,5.43,0.000047
708,2002/3/19,5.53,0.000047
708,2002/3/20,5.54,0.000047
708,2002/3/21,5.55,0.000047
708,2002/3/22,5.7,0.000047
708,2002/3/25,5.66,0.000047
708,2002/3/26,5.51,0.000047
708,2002/3/27,5.56,0.000047
708,2002/3/28,5.48,0.000047
708,2002/3/29,5.3,0.000047
708,2002/4/1,5.34,0.000047
708,2002/4/2,5.23,0.000047
708,2002/4/3,5.26,0.000047
708,2002/4/4,5.45,0.000047
708,2002/4/5,5.65,0.000047
708,2002/4/8,5.86,0.000047
708,2002/4/9,5.84,0.000047
708,2002/4/10,5.73,0.000047
708,2002/4/11,5.7,0.000047
708,2002/4/12,5.95,0.000047
708,2002/4/15,6.05,0.000047
708,2002/4/16,6.01,0.000047
708,2002/4/17,6.13,0.000047
708,2002/4/18,5.94,0.000047
708,2002/4/19,5.89,0.000047
708,2002/4/22,6.08,0.000047
708,2002/4/23,5.99,0.000047
708,2002/4/24,5.93,0.000047
708,2002/4/25,5.91,0.000047
708,2002/4/26,6.03,0.000047
708,2002/4/29,6.16,0.000047
708,2002/4/30,6.18,0.000047
708,2002/5/8,,0.000047
708,2002/5/9,6.29,0.000047
708,2002/5/10,6.28,0.000047
708,2002/5/13,6.1,0.000047
708,2002/5/14,6.07,0.000047
708,2002/5/15,5.93,0.000047
708,2002/5/16,5.69,0.000047
708,2002/5/17,5.85,0.000047
708,2002/5/20,5.74,0.000047
708,2002/5/21,6.05,0.000047
708,2002/5/22,5.97,0.000047
708,2002/5/23,5.96,0.000047
708,2002/5/24,5.82,0.000047
708,2002/5/27,5.91,0.000047
708,2002/5/28,5.92,0.000047
708,2002/5/29,5.72,0.000047
708,2002/5/30,5.78,0.000047
708,2002/5/31,5.82,0.000047
708,2002/6/3,5.69,0.000047
708,2002/6/4,5.74,0.000047
708,2002/6/5,5.45,0.000047
708,2002/6/6,5.72,0.000047
708,2002/6/7,5.83,0.000047
708,2002/6/10,5.93,0.000047
708,2002/6/11,5.96,0.000047
708,2002/6/12,5.89,0.000047
708,2002/6/13,5.8,0.000047
708,2002/6/14,5.74,0.000047
708,2002/6/17,5.76,0.000047
708,2002/6/18,5.98,0.000047
708,2002/6/19,5.89,0.000047
708,2002/6/20,5.99,0.000047
708,2002/6/21,6.17,0.000047
708,2002/6/24,6.79,0.000047
708,2002/6/25,6.62,0.000047
708,2002/6/26,6.69,0.000047
708,2002/6/27,6.7,0.000047
708,2002/6/28,6.57,0.000047
708,2002/7/1,6.36,0.000047
708,2002/7/2,6.51,0.000047
708,2002/7/3,6.5,0.000047
708,2002/7/4,6.4,0.000047
708,2002/7/5,6.5,0.000047
708,2002/7/8,6.61,0.000047
708,2002/7/9,6.54,0.000047
708,2002/7/10,6.39,0.000047
708,2002/7/11,6.46,0.000047
708,2002/7/12,6.46,0.000047
708,2002/7/15,6.37,0.000047
708,2002/7/16,6.39,0.000047
708,2002/7/17,6.41,0.000047
708,2002/7/18,6.44,0.000047
708,2002/7/19,6.44,0.000047
708,2002/7/22,6.29,0.000047
708,2002/7/23,6.25,0.000047
708,2002/7/24,6.24,0.000047
708,2002/7/25,6.22,0.000047
708,2002/7/26,6.18,0.000047
708,2002/7/29,6.23,0.000047
708,2002/7/30,6.29,0.000047
708,2002/7/31,6.18,0.000047
708,2002/8/1,6.2,0.000047
708,2002/8/2,6.27,0.000047
708,2002/8/5,6.24,0.000047
708,2002/8/6,6.29,0.000056
708,2002/8/7,6.31,0.000056
708,2002/8/8,6.17,0.000056
708,2002/8/9,6.09,0.000056
708,2002/8/12,6,0.000056
708,2002/8/13,6,0.000056
708,2002/8/14,6.06,0.000056
708,2002/8/15,6.01,0.000056
708,2002/8/16,6.08,0.000056
708,2002/8/19,6.05,0.000056
708,2002/8/20,6.09,0.000056
708,2002/8/21,6.09,0.000056
708,2002/8/22,6.13,0.000056
708,2002/8/23,6.11,0.000056
708,2002/8/26,6.03,0.000056
708,2002/8/27,6.05,0.000056
708,2002/8/28,6.03,0.000056
708,2002/8/29,6,0.000056
708,2002/8/30,6,0.000056
708,2002/9/2,6.01,0.000056
708,2002/9/3,6.04,0.00006
708,2002/9/4,6.01,0.00006
708,2002/9/5,5.9,0.00006
708,2002/9/6,5.83,0.00006
708,2002/9/9,5.8,0.00006
708,2002/9/10,5.79,0.00006
708,2002/9/11,5.78,0.00006
708,2002/9/12,5.79,0.00006
708,2002/9/13,5.77,0.00006
708,2002/9/16,5.63,0.00006
708,2002/9/17,5.64,0.000062
708,2002/9/18,5.63,0.000062
708,2002/9/19,5.78,0.000062
708,2002/9/20,5.7,0.000062
708,2002/9/23,5.71,0.000062
708,2002/9/24,5.64,0.000062
708,2002/9/25,5.61,0.000062
708,2002/9/26,5.57,0.000062
708,2002/9/27,5.52,0.000062
708,2002/10/8,5.45,0.000062
708,2002/10/9,5.36,0.000062
708,2002/10/10,5.38,0.000062
708,2002/10/11,5.23,0.000062
708,2002/10/14,5.32,0.000062
708,2002/10/15,5.3,0.000062
708,2002/10/16,5.36,0.000062
708,2002/10/17,5.25,0.000062
708,2002/10/18,5.35,0.000062
708,2002/10/21,5.39,0.000062
708,2002/10/22,5.47,0.000062
708,2002/10/23,5.46,0.000062
708,2002/10/24,5.37,0.000062
708,2002/10/25,5.27,0.000062
708,2002/10/28,5.21,0.000062
708,2002/10/29,5.3,0.000062
708,2002/10/30,5.31,0.000062
708,2002/10/31,5.32,0.000062
708,2002/11/1,5.36,0.000062
708,2002/11/4,5.45,0.000062
708,2002/11/5,5.5,0.000062
708,2002/11/6,5.46,0.000062
708,2002/11/7,5.43,0.000062
708,2002/11/8,5.21,0.000062
708,2002/11/11,5.2,0.000062
708,2002/11/12,5.01,0.000062
708,2002/11/13,5.05,0.000062
708,2002/11/14,4.9,0.000062
708,2002/11/15,4.91,0.000062
708,2002/11/18,4.91,0.000062
708,2002/11/19,4.99,0.000062
708,2002/11/20,4.75,0.000062
708,2002/11/21,4.66,0.000062
708,2002/11/22,4.84,0.000062
708,2002/11/25,4.93,0.000062
708,2002/11/26,4.75,0.000062
708,2002/11/27,4.95,0.000062
708,2002/11/28,5.04,0.000062
708,2002/11/29,5.06,0.000062
708,2002/12/2,4.89,0.000062
708,2002/12/3,5,0.000062
708,2002/12/4,4.96,0.000062
708,2002/12/5,4.94,0.000062
708,2002/12/6,4.9,0.000062
708,2002/12/9,4.85,0.000062
708,2002/12/10,4.78,0.000062
708,2002/12/11,4.8,0.000062
708,2002/12/12,4.83,0.000062
708,2002/12/13,4.9,0.000062
708,2002/12/16,4.95,0.000062
708,2002/12/17,4.96,0.000062
708,2002/12/18,4.89,0.000062
708,2002/12/19,4.93,0.000062
708,2002/12/20,,0.000062
708,2002/12/23,5,0.000062
708,2002/12/24,5.05,0.000062
708,2002/12/25,4.98,0.000062
708,2002/12/26,4.85,0.000062
708,2002/12/27,4.78,0.000062
708,2002/12/30,4.71,0.000062
708,2002/12/31,4.59,0.000062
708,2003/1/2,4.56,0.000062
708,2003/1/3,4.58,0.000062
708,2003/1/6,4.67,0.000062
708,2003/1/7,4.68,0.000062
708,2003/1/8,4.79,0.000062
708,2003/1/9,4.87,0.000062
708,2003/1/10,4.82,0.000062
708,2003/1/13,4.79,0.000062
708,2003/1/14,5.09,0.000062
708,2003/1/15,5.03,0.000062
708,2003/1/16,5.1,0.000062
708,2003/1/17,5.05,0.000062
708,2003/1/20,5.13,0.000062
708,2003/1/21,5.03,0.000062
708,2003/1/22,5.08,0.000062
708,2003/1/23,4.99,0.000062
708,2003/1/24,5.09,0.000062
708,2003/1/27,5.15,0.000062
708,2003/1/28,5.13,0.000062
708,2003/1/29,5.1,0.000062
708,2003/2/10,5.05,0.000062
708,2003/2/11,5.1,0.000062
708,2003/2/12,5.22,0.000062
708,2003/2/13,5.15,0.000062
708,2003/2/14,5.19,0.000062
708,2003/2/17,5.1,0.000062
708,2003/2/18,5.19,0.000062
708,2003/2/19,5.3,0.000062
708,2003/2/20,5.23,0.000062
708,2003/2/21,5.09,0.000062
708,2003/2/24,5.12,0.000062
708,2003/2/25,5.23,0.000062
708,2003/2/26,5.2,0.000062
708,2003/2/27,5.17,0.000062
708,2003/2/28,5.16,0.000062
708,2003/3/3,5.19,0.000062
708,2003/3/4,5.18,0.000062
708,2003/3/5,5.15,0.000062
708,2003/3/6,5.06,0.000062
708,2003/3/7,5.05,0.000062
708,2003/3/10,4.92,0.000062
708,2003/3/11,4.94,0.000062
708,2003/3/12,4.97,0.000062
708,2003/3/13,4.92,0.000062
708,2003/3/14,4.93,0.000062
708,2003/3/17,4.89,0.000062
708,2003/3/18,4.85,0.000062
708,2003/3/19,4.91,0.000062
708,2003/3/20,4.88,0.000062
708,2003/3/21,4.93,0.000062
708,2003/3/24,4.93,0.000062
708,2003/3/25,4.82,0.000062
708,2003/3/26,4.83,0.000062
708,2003/3/27,4.96,0.000062
708,2003/3/28,5,0.000062
708,2003/3/31,5.07,0.000062
708,2003/4/1,5.09,0.000062
708,2003/4/2,5.1,0.000062
708,2003/4/3,5.05,0.000062
708,2003/4/4,5.12,0.000062
708,2003/4/7,5.14,0.000062
708,2003/4/8,5.23,0.000062
708,2003/4/9,5.46,0.000062
708,2003/4/10,5.38,0.000062
708,2003/4/11,5.56,0.000062
708,2003/4/14,5.63,0.000062
708,2003/4/15,5.64,0.000062
708,2003/4/16,5.43,0.000062
708,2003/4/17,5.36,0.000062
708,2003/4/18,5.24,0.000062
708,2003/4/21,5.27,0.000062
708,2003/4/22,5.27,0.000062
708,2003/4/23,5.11,0.000062
708,2003/4/24,5.09,0.000062
708,2003/4/25,4.99,0.000062
708,2003/4/28,5.19,0.000062
708,2003/4/29,5.04,0.000059
708,2003/4/30,5.06,0.000059
708,2003/5/12,5.16,0.000059
708,2003/5/13,5.34,0.000061
708,2003/5/14,5.39,0.000061
708,2003/5/15,5.42,0.000061
708,2003/5/16,5.41,0.000061
708,2003/5/19,5.36,0.000061
708,2003/5/20,,0.000059
708,2003/5/21,5.21,0.000059
708,2003/5/22,5.29,0.000059
708,2003/5/23,5.4,0.000059
708,2003/5/26,5.39,0.000059
708,2003/5/27,5.34,0.000061
708,2003/5/28,5.28,0.000061
708,2003/5/29,5.32,0.000061
708,2003/5/30,5.3,0.000061
708,2003/6/2,5.21,0.000061
708,2003/6/3,5.24,0.000061
708,2003/6/4,5.57,0.000061
708,2003/6/5,5.43,0.000061
708,2003/6/6,5.45,0.000061
708,2003/6/9,5.66,0.000061
708,2003/6/10,5.65,0.000062
708,2003/6/11,5.68,0.000062
708,2003/6/12,5.6,0.000062
708,2003/6/13,5.59,0.000062
708,2003/6/16,5.54,0.000062
708,2003/6/17,5.57,0.000063
708,2003/6/18,5.59,0.000063
708,2003/6/19,5.46,0.000063
708,2003/6/20,5.48,0.000063
708,2003/6/23,5.39,0.000063
708,2003/6/24,5.43,0.000064
708,2003/6/25,5.32,0.000064
708,2003/6/26,5.37,0.000064
708,2003/6/27,5.25,0.000064
708,2003/6/30,5.2,0.000064
708,2003/7/1,5.22,0.000064
708,2003/7/2,5.32,0.000064
708,2003/7/3,5.4,0.000064
708,2003/7/4,5.42,0.000064
708,2003/7/7,5.4,0.000064
708,2003/7/8,5.39,0.000064
708,2003/7/9,5.28,0.000064
708,2003/7/10,5.4,0.000064
708,2003/7/11,5.42,0.000064
708,2003/7/14,5.44,0.000064
708,2003/7/15,5.47,0.000064
708,2003/7/16,5.5,0.000064
708,2003/7/17,5.5,0.000064
708,2003/7/18,5.29,0.000064
708,2003/7/21,5.24,0.000064
708,2003/7/22,5.24,0.000064
708,2003/7/23,5.31,0.000064
708,2003/7/24,5.25,0.000064
708,2003/7/25,5.12,0.000064
708,2003/7/28,5.07,0.000064
708,2003/7/29,5.11,0.000064
708,2003/7/30,5.1,0.000064
708,2003/7/31,5.07,0.000064
708,2003/8/1,5.05,0.000064
708,2003/8/4,5.1,0.000064
708,2003/8/5,5.09,0.000064
708,2003/8/6,5.06,0.000064
708,2003/8/7,5.1,0.000064
708,2003/8/8,5,0.000064
708,2003/8/11,4.94,0.000064
708,2003/8/12,4.98,0.000063
708,2003/8/13,4.95,0.000063
708,2003/8/14,4.85,0.000063
708,2003/8/15,4.87,0.000063
708,2003/8/18,4.85,0.000063
708,2003/8/19,4.85,0.000065
708,2003/8/20,4.89,0.000065
708,2003/8/21,4.87,0.000065
708,2003/8/22,4.87,0.000065
708,2003/8/25,4.78,0.000065
708,2003/8/26,4.75,0.000067
708,2003/8/27,4.72,0.000067
708,2003/8/28,4.63,0.000067
708,2003/8/29,4.69,0.000067
708,2003/9/1,4.78,0.000067
708,2003/9/2,4.75,0.000073
708,2003/9/3,4.76,0.000073
708,2003/9/4,4.82,0.000073
708,2003/9/5,4.75,0.000073
708,2003/9/8,4.65,0.000073
708,2003/9/9,4.64,0.000074
708,2003/9/10,4.7,0.000074
708,2003/9/11,4.68,0.000074
708,2003/9/12,4.67,0.000074
708,2003/9/15,4.67,0.000074
708,2003/9/16,4.72,0.000074
708,2003/9/17,4.74,0.000074
708,2003/9/18,4.76,0.000074
708,2003/9/19,4.74,0.000074
708,2003/9/22,4.67,0.000074
708,2003/9/23,4.7,0.000073
708,2003/9/24,4.73,0.000073
708,2003/9/25,4.67,0.000073
708,2003/9/26,4.66,0.000073
708,2003/9/29,4.68,0.000073
708,2003/9/30,4.68,0.000073
708,2003/10/8,4.72,0.000073
708,2003/10/9,4.66,0.000073
708,2003/10/10,4.81,0.000073
708,2003/10/13,4.77,0.000073
708,2003/10/14,4.75,0.000075
708,2003/10/15,4.76,0.000075
708,2003/10/16,4.67,0.000075
708,2003/10/17,4.71,0.000075
708,2003/10/20,4.65,0.000075
708,2003/10/21,4.7,0.000074
708,2003/10/22,4.86,0.000074
708,2003/10/23,4.87,0.000074
708,2003/10/24,4.94,0.000074
708,2003/10/27,4.81,0.000074
708,2003/10/28,4.99,0.000075
708,2003/10/29,4.98,0.000075
708,2003/10/30,4.9,0.000075
708,2003/10/31,4.84,0.000075
708,2003/11/3,4.9,0.000075
708,2003/11/4,5.04,0.000075
708,2003/11/5,5.07,0.000075
708,2003/11/6,4.99,0.000075
708,2003/11/7,4.86,0.000075
708,2003/11/10,4.97,0.000075
708,2003/11/11,5.05,0.000077
708,2003/11/12,4.96,0.000077
708,2003/11/13,5.13,0.000077
708,2003/11/14,5.13,0.000077
708,2003/11/17,5.07,0.000077
708,2003/11/18,5,0.000075
708,2003/11/19,5.07,0.000075
708,2003/11/20,5.1,0.000075
708,2003/11/21,5.13,0.000075
708,2003/11/24,5.24,0.000075
708,2003/11/25,5.21,0.000067
708,2003/11/26,5.25,0.000067
708,2003/11/27,5.19,0.000067
708,2003/11/28,5.19,0.000067
708,2003/12/1,,0.000067
708,2003/12/2,5.25,0.000067
708,2003/12/3,5.26,0.000067
708,2003/12/4,5.19,0.000067
708,2003/12/5,5.18,0.000067
708,2003/12/8,5.12,0.000067
708,2003/12/9,5.18,0.000067
708,2003/12/10,5.21,0.000067
708,2003/12/11,5.12,0.000067
708,2003/12/12,5.13,0.000067
708,2003/12/15,5.12,0.000067
708,2003/12/16,5.09,0.000067
708,2003/12/17,5.07,0.000067
708,2003/12/18,5.15,0.000067
708,2003/12/19,5.19,0.000067
708,2003/12/22,5.27,0.000067
708,2003/12/23,5.26,0.000067
708,2003/12/24,5.28,0.000067
708,2003/12/25,5.13,0.000067
708,2003/12/26,5.14,0.000067
708,2003/12/29,5,0.000067
708,2003/12/30,5.02,0.000067
708,2003/12/31,4.89,0.000067
708,2004/1/2,4.94,0.000067
708,2004/1/5,5.02,0.000067
708,2004/1/6,4.98,0.000067
708,2004/1/7,5.18,0.000067
708,2004/1/8,5.24,0.000067
708,2004/1/9,5.13,0.000067
708,2004/1/12,5.33,0.000067
708,2004/1/13,5.29,0.000067
708,2004/1/14,5.2,0.000067
708,2004/1/15,5.38,0.000067
708,2004/1/16,5.52,0.000067
708,2004/1/29,5.5,0.000067
708,2004/1/30,5.65,0.000067
708,2004/2/2,5.78,0.000067
708,2004/2/3,6.2,0.000067
708,2004/2/4,6.2,0.000067
708,2004/2/5,6.13,0.000067
708,2004/2/6,6.23,0.000067
708,2004/2/9,6.43,0.000067
708,2004/2/10,6.79,0.000063
708,2004/2/11,6.79,0.000063
708,2004/2/12,6.64,0.000063
708,2004/2/13,6.43,0.000063
708,2004/2/16,6.54,0.000063
708,2004/2/17,7.06,0.000061
708,2004/2/18,7.77,0.000061
708,2004/2/19,8.05,0.000061
708,2004/2/20,8.31,0.000061
708,2004/2/23,9.01,0.000061
708,2004/2/24,8.83,0.000055
708,2004/2/25,9.03,0.000055
708,2004/2/26,8.79,0.000055
708,2004/2/27,9.18,0.000055
708,2004/3/1,9.2,0.000055
708,2004/3/2,9.39,0.000055
708,2004/3/3,9.39,0.000055
708,2004/3/4,9.12,0.000055
708,2004/3/5,8.9,0.000055
708,2004/3/8,9.18,0.000055
708,2004/3/9,9.17,0.000053
708,2004/3/10,10,0.000053
708,2004/3/11,10.21,0.000053
708,2004/3/12,10.01,0.000053
708,2004/3/15,10.06,0.000053
708,2004/3/16,10.17,0.000052
708,2004/3/17,9.96,0.000052
708,2004/3/18,9.56,0.000052
708,2004/3/19,,0.000052
708,2004/3/22,9.91,0.000052
708,2004/3/23,9.64,0.000061
708,2004/3/24,9.14,0.000061
708,2004/3/25,9.2,0.000061
708,2004/3/26,9.07,0.000061
708,2004/3/29,8.43,0.000061
708,2004/3/30,8.55,0.000058
708,2004/3/31,9.21,0.000058
708,2004/4/1,,0.000058
708,2004/4/2,,0.000058
708,2004/4/5,,0.000058
708,2004/4/6,8.65,0.000058
708,2004/4/7,8.96,0.000058
708,2004/4/8,9.11,0.000058
708,2004/4/9,8.71,0.000058
708,2004/4/12,8.62,0.000058
708,2004/4/13,8.8,0.000058
708,2004/4/14,8.9,0.000058
708,2004/4/15,8.78,0.000058
708,2004/4/16,8.29,0.000058
708,2004/4/19,8.04,0.000058
708,2004/4/20,7.95,0.000058
708,2004/4/21,7.98,0.000058
708,2004/4/22,8.06,0.000058
708,2004/4/23,7.77,0.000058
708,2004/4/26,7.44,0.000058
708,2004/4/27,6.7,0.000058
708,2004/4/28,6.82,0.000058
708,2004/4/29,6.57,0.000058
708,2004/4/30,6.7,0.000058
708,2004/5/10,6.29,0.000058
708,2004/5/11,6.92,0.000058
708,2004/5/12,7.56,0.000058
708,2004/5/13,7.58,0.000058
708,2004/5/14,7.24,0.000058
708,2004/5/17,7.34,0.000058
708,2004/5/18,7.61,0.000077
708,2004/5/19,7.33,0.000077
708,2004/5/20,7.07,0.000077
708,2004/5/21,7.16,0.000077
708,2004/5/24,7.19,0.000077
708,2004/5/25,7.22,0.000075
708,2004/5/26,,0.000075
708,2004/5/27,7.45,0.000075
708,2004/5/28,7.33,0.000075
708,2004/5/31,7.33,0.000075
708,2004/6/1,7.4,0.000077
708,2004/6/2,7.31,0.000077
708,2004/6/3,7.55,0.000077
708,2004/6/4,7.38,0.000077
708,2004/6/7,7.09,0.000077
708,2004/6/8,6.59,0.000077
708,2004/6/9,6.49,0.000077
708,2004/6/10,6.56,0.000077
708,2004/6/11,6.49,0.000077
708,2004/6/14,6.14,0.000077
708,2004/6/15,6.19,0.000077
708,2004/6/16,6.32,0.000077
708,2004/6/17,6.08,0.000077
708,2004/6/18,5.93,0.000077
708,2004/6/21,6,0.000077
708,2004/6/22,6.13,0.000077
708,2004/6/23,5.96,0.000077
708,2004/6/24,5.63,0.000077
708,2004/6/25,5.24,0.000077
708,2004/6/28,5.39,0.000077
708,2004/6/29,5.45,0.000079
708,2004/6/30,5.28,0.000079
708,2004/7/1,5.5,0.000079
708,2004/7/2,5.7,0.000079
708,2004/7/5,5.68,0.000079
708,2004/7/6,5.64,0.000078
708,2004/7/7,5.68,0.000078
708,2004/7/8,5.68,0.000078
708,2004/7/9,5.55,0.000078
708,2004/7/12,5.33,0.000078
708,2004/7/13,5.48,0.000078
708,2004/7/14,5.45,0.000078
708,2004/7/15,5.64,0.000078
708,2004/7/16,5.78,0.000078
708,2004/7/19,5.7,0.000078
708,2004/7/20,5.57,0.000079
708,2004/7/21,5.52,0.000079
708,2004/7/22,5.35,0.000079
708,2004/7/23,5.35,0.000079
708,2004/7/26,5.18,0.000079
708,2004/7/27,5.08,0.000079
708,2004/7/28,5.16,0.000079
708,2004/7/29,5.25,0.000079
708,2004/7/30,5.04,0.000079
708,2004/8/2,4.92,0.000079
708,2004/8/3,4.95,0.000079
708,2004/8/4,5.45,0.000079
708,2004/8/5,5.56,0.000081
708,2004/8/6,5.66,0.000081
708,2004/8/9,5.62,0.000081
708,2004/8/10,5.53,0.000081
708,2004/8/11,5.65,0.000081
708,2004/8/12,5.38,0.000079
708,2004/8/13,5.45,0.000079
708,2004/8/16,5.57,0.000079
708,2004/8/17,5.61,0.000079
708,2004/8/18,5.5,0.000079
708,2004/8/19,5.4,0.000077
708,2004/8/20,5.47,0.000077
708,2004/8/23,5.39,0.000077
708,2004/8/24,5.55,0.000077
708,2004/8/25,5.6,0.000077
708,2004/8/26,5.82,0.000074
708,2004/8/27,5.67,0.000074
708,2004/8/30,5.59,0.000074
708,2004/8/31,5.78,0.000074
708,2004/9/1,5.65,0.000074
708,2004/9/2,5.7,0.000066
708,2004/9/3,5.63,0.000066
708,2004/9/6,5.54,0.000066
708,2004/9/7,5.7,0.000066
708,2004/9/8,5.62,0.000066
708,2004/9/9,5.35,0.000063
708,2004/9/10,5.36,0.000063
708,2004/9/13,5.11,0.000063
708,2004/9/14,5.37,0.000063
708,2004/9/15,5.66,0.000063
708,2004/9/16,6.23,0.000066
708,2004/9/17,6.59,0.000066
708,2004/9/20,6.83,0.000066
708,2004/9/21,6.89,0.000066
708,2004/9/22,6.66,0.000066
708,2004/9/23,6.8,0.000068
708,2004/9/24,6.47,0.000068
708,2004/9/27,,0.000068
708,2004/9/28,6.5,0.000066
708,2004/9/29,6.59,0.000066
708,2004/9/30,6.34,0.000066
708,2004/10/8,6.69,0.000066
708,2004/10/11,6.64,0.000066
708,2004/10/12,6.68,0.000066
708,2004/10/13,6.63,0.000066
708,2004/10/14,5.99,0.000069
708,2004/10/15,5.8,0.000069
708,2004/10/18,5.99,0.000069
708,2004/10/19,5.92,0.000069
708,2004/10/20,5.96,0.000069
708,2004/10/21,5.9,0.000072
708,2004/10/22,5.91,0.000072
708,2004/10/25,5.73,0.000072
708,2004/10/26,5.34,0.000072
708,2004/10/27,5.55,0.000072
708,2004/10/28,5.6,0.000071
708,2004/10/29,5.38,0.000071
708,2004/11/1,5.57,0.000071
708,2004/11/2,5.51,0.000071
708,2004/11/3,5.6,0.000071
708,2004/11/4,5.48,0.000071
708,2004/11/5,5.62,0.000071
708,2004/11/8,5.89,0.000071
708,2004/11/9,5.86,0.000071
708,2004/11/10,6.08,0.000071
708,2004/11/11,6.05,0.000066
708,2004/11/12,6.19,0.000066
708,2004/11/15,6.42,0.000066
708,2004/11/16,6.39,0.000066
708,2004/11/17,6.12,0.000066
708,2004/11/18,6.15,0.000068
708,2004/11/19,6.2,0.000068
708,2004/11/22,6.12,0.000068
708,2004/11/23,6.25,0.000068
708,2004/11/24,6.26,0.000068
708,2004/11/25,6.55,0.000068
708,2004/11/26,6.54,0.000068
708,2004/11/29,6.19,0.000068
708,2004/11/30,6.21,0.000068
708,2004/12/1,6.14,0.000068
708,2004/12/2,5.96,0.000067
708,2004/12/3,6.04,0.000067
708,2004/12/6,6.12,0.000067
708,2004/12/7,6.14,0.000067
708,2004/12/8,6.16,0.000067
708,2004/12/9,6.36,0.000058
708,2004/12/10,6.08,0.000058
708,2004/12/13,6,0.000058
708,2004/12/14,6.08,0.000058
708,2004/12/15,6.1,0.000058
708,2004/12/16,5.9,0.000067
708,2004/12/17,5.64,0.000067
708,2004/12/20,5.56,0.000067
708,2004/12/21,5.64,0.000067
708,2004/12/22,5.83,0.000067
708,2004/12/23,5.62,0.000073
708,2004/12/24,5.63,0.000073
708,2004/12/27,5.64,0.000073
708,2004/12/28,5.52,0.000073
708,2004/12/29,5.38,0.000073
708,2004/12/30,5.33,0.000073
708,2004/12/31,5.31,0.000073
708,2005/1/4,5.23,0.000073
708,2005/1/5,,0.000073
708,2005/1/6,5.28,0.000071
708,2005/1/7,5.37,0.000071
708,2005/1/10,5.41,0.000071
708,2005/1/11,5.38,0.000071
708,2005/1/12,5.31,0.000071
708,2005/1/13,5.32,0.000069
708,2005/1/14,5.16,0.000069
708,2005/1/17,4.96,0.000069
708,2005/1/18,5.02,0.000069
708,2005/1/19,4.98,0.000069
708,2005/1/20,4.7,0.000065
708,2005/1/21,4.9,0.000065
708,2005/1/24,5.05,0.000065
708,2005/1/25,4.9,0.000065
708,2005/1/26,4.85,0.000065
708,2005/1/27,4.67,0.000065
708,2005/1/28,4.42,0.000065
708,2005/1/31,4.22,0.000065
708,2005/2/1,4.13,0.000065
708,2005/2/2,4.54,0.000065
708,2005/2/3,4.55,0.000065
708,2005/2/4,4.66,0.000065
708,2005/2/16,4.81,0.000065
708,2005/2/17,4.78,0.000065
708,2005/2/18,4.67,0.000065
708,2005/2/21,4.72,0.000065
708,2005/2/22,4.88,0.000065
708,2005/2/23,4.83,0.000065
708,2005/2/24,5.21,0.000062
708,2005/2/25,5.15,0.000062
708,2005/2/28,5.17,0.000062
708,2005/3/1,5.08,0.000062
708,2005/3/2,4.85,0.000062
708,2005/3/3,4.92,0.000059
708,2005/3/4,4.81,0.000059
708,2005/3/7,4.85,0.000059
708,2005/3/8,,0.000059
708,2005/3/9,4.96,0.000059
708,2005/3/10,4.78,0.000055
708,2005/3/11,4.67,0.000055
708,2005/3/14,4.74,0.000055
708,2005/3/15,4.57,0.000055
708,2005/3/16,4.47,0.000055
708,2005/3/17,4.46,0.00004
708,2005/3/18,4.29,0.00004
708,2005/3/21,4.31,0.00004
708,2005/3/22,4.17,0.00004
708,2005/3/23,4.06,0.00004
708,2005/3/24,4.19,0.000035
708,2005/3/25,4.19,0.000035
708,2005/3/28,4.23,0.000035
708,2005/3/29,4.16,0.000035
708,2005/3/30,3.98,0.000035
708,2005/3/31,3.97,0.000033
708,2005/4/1,4.37,0.000033
708,2005/4/4,4.46,0.000033
708,2005/4/5,4.36,0.000033
