,return,VaR_RM,VaR_GN,VaR_HS,VaR_EVT
401,0.052980133689572995,0.0,0.0,0.0,0.0
402,0.475562322956824,0.0,0.0,0.0,0.0
403,-0.05272871200467932,0.0,0.0,0.0,0.0
404,-2.348026760884281,0.0,0.0,0.0,0.0
405,-1.6880335478516528,0.0,0.0,0.0,0.0
406,0.6022465506467789,0.0,0.0,0.0,0.0
407,0.5986412435747379,0.0,0.0,0.0,0.0
408,0.9181809037424049,0.0,0.0,0.0,0.0
409,0.8032171697264001,0.0,0.0,0.0,0.0
410,0.7968169649176904,0.0,0.0,0.0,0.0
411,-0.264900817157665,0.0,0.0,0.0,0.0
412,0.4235051327211359,0.0,0.0,0.0,0.0
413,-0.31746058407726707,0.0,0.0,0.0,0.0
414,-0.21220167113975563,0.0,0.0,0.0,0.0
415,0.3710579396535518,0.0,0.0,0.0,0.0
416,-0.3710579396535518,0.0,0.0,0.0,0.0
417,-0.960519657923653,0.0,0.0,0.0,0.0
418,-0.6994916871791546,0.0,0.0,0.0,0.0
419,0.21574981400211968,0.0,0.0,0.0,0.0
420,0.16150743752985086,0.0,0.0,0.0,0.0
421,1.3889112160667239,0.0,0.0,0.0,0.0
422,0.10604454864386881,0.0,0.0,0.0,0.0
423,-0.15910902322415765,0.0,0.0,0.0,0.0
424,-0.05309264791559798,0.0,0.0,0.0,0.0
425,-0.2658868888944177,0.0,0.0,0.0,0.0
426,-0.05326231816993321,0.0,0.0,0.0,0.0
427,0.10649628269563394,0.0,0.0,0.0,0.0
428,0.26574557228431495,0.0,0.0,0.0,0.0
429,0.15910902322415765,0.0,0.0,0.0,0.0
430,0.052980133689572995,0.0,0.0,0.0,0.0
431,0.3172927040577811,0.0,0.0,0.0,0.0
432,-0.15852050875659884,0.0,0.0,0.0,0.0
433,0.21130488580691775,0.0,0.0,0.0,0.0
434,0.052756529844044664,0.0,0.0,0.0,0.0
435,-0.052756529844044664,0.0,0.0,0.0,0.0
436,-0.21130488580691775,0.0,0.0,0.0,0.0
437,-0.1058201156947991,0.0,0.0,0.0,0.0
438,-0.10593221329595615,0.0,0.0,0.0,0.0
439,-0.05300821751474949,0.0,0.0,0.0,0.0
440,-0.05303633112911932,0.0,0.0,0.0,0.0
441,-0.9594956340388539,0.0,0.0,0.0,0.0
442,-0.21447729401344873,0.0,0.0,0.0,0.0
443,0.0,0.0,0.0,0.0,0.0
444,-0.21493828801442127,0.0,0.0,0.0,0.0
445,-0.053806834766056966,0.0,0.0,0.0,0.0
446,-0.7563515257244191,0.0,0.0,0.0,0.0
447,-0.16282228834616497,0.0,0.0,0.0,0.0
448,-0.9825406554414773,0.0,0.0,0.0,0.0
449,0.32858737122025694,0.0,0.0,0.0,0.0
450,-0.10940920128588161,0.0,0.0,0.0,0.0
451,-0.16433857437299082,0.0,0.0,0.0,0.0
452,-0.05483959556138451,0.0,0.0,0.0,0.0
453,0.05483959556138451,0.0,0.0,0.0,0.0
454,0.0,0.0,0.0,0.0,0.0
455,0.16433857437299082,0.0,0.0,0.0,0.0
456,-0.49382816405825203,0.0,0.0,0.0,0.0
457,0.0549903780698191,0.0,0.0,0.0,0.0
458,-0.0549903780698191,0.0,0.0,0.0,0.0
459,-0.16515280384732378,0.0,0.0,0.0,0.0
460,-0.4417456106722284,0.0,0.0,0.0,0.0
461,0.9911975424363284,0.0,0.0,0.0,0.0
462,0.0,0.0,0.0,0.0,0.0
463,0.16424859975034956,0.0,0.0,0.0,0.0
464,0.21857932199802477,0.0,0.0,0.0,0.0
465,0.2181025946359938,0.0,0.0,0.0,0.0
466,-0.05448106917649298,0.0,0.0,0.0,0.0
467,0.05448106917649298,0.0,0.0,0.0,0.0
468,0.21762794225956839,0.0,0.0,0.0,0.0
469,0.37971295962084817,0.0,0.0,0.0,0.0
470,-0.10834237246122314,0.0,0.0,0.0,0.0
471,0.10834237246122314,0.0,0.0,0.0,0.0
472,-0.16255760827004195,0.0,0.0,0.0,0.0
473,0.05421523580881882,0.0,0.0,0.0,0.0
474,0.27063615977427347,0.0,0.0,0.0,0.0
475,-0.05406866852455394,0.0,0.0,0.0,0.0
